Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
1,88,510,0.3166972370734216,0.24309946093515547,186,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.33920932798793424
1,88,510,0.31666097024358175,0.243161274128492,1514,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.3368845393195707
1,88,510,0.31665840349354857,0.24414104231433675,1802,-0.024764414744913445,4,0,1,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.20204679655448435
1,88,510,0.31651081379905044,0.24432515914288366,1306,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2369186265799377
1,88,510,0.3166913451002881,0.24354711328049647,1772,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.35548284866647917
1,88,510,0.31681986854240235,0.24270175335931596,1458,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.3415341166562978
1,88,510,0.3167240115344459,0.2438166011788704,1749,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.3415341166562978
1,88,510,0.31662018006847975,0.24413388710106917,1705,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.3461836939930249
1,88,510,0.3165439169882876,0.2442623066448269,828,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.15322623451884965
1,88,510,0.3166534631689756,0.24415244105238457,1514,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.209021162559575
1,88,510,0.3165429354349065,0.2442551060074021,1329,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.15090144585048607
1,88,510,0.31667940029502706,0.24361641510041543,1590,-0.05267946028102274,4,0,1,0,0,-0.8887714923564561,0.022179006346108764,2,0,-0.350833271329752
1,88,510,0.31677715939426515,0.24380656698250966,1306,-0.046476116828554,4,0,1,0,0,-0.8887714923564561,-0.043771083819422005,2,0,-0.308987075299208
1,88,510,0.3167391134687761,0.2437236161117866,243,-0.03406942992361654,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.3043374979624809
1,88,510,0.3167094792387116,0.24332028956768176,828,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.3252605959777529
1,88,510,0.31662500125610676,0.24413483464899172,497,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.17879890987084876
1,88,510,0.3166267605759877,0.24414740533029958,1306,-0.05267946028102274,4,0,1,0,0,-0.8887714923564561,-0.043771083819422005,2,0,-0.31131186396757154
1,88,510,0.3164769989233199,0.24426859425668873,1514,-0.04027277337608527,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.2438929925850284
1,88,510,0.316622721013547,0.24294688573299666,828,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.33920932798793424
1,88,510,0.31672112234292105,0.2437810322466909,243,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.29503834328902667
1,88,510,0.31654042391232395,0.24427415962444846,588,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.11370482715666916
1,88,510,0.3165596785168431,0.24422963304843728,858,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.3136366526359351
1,88,510,0.31644679047246904,0.24424483378845643,1306,-0.02786608647114781,4,0,1,0,0,0.2155158139394348,0.6816799080014159,5,2,-0.15787581185557675
1,88,510,0.31656395804135096,0.24419010403821867,475,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.29503834328902667
1,88,510,0.3166689336078675,0.24313655430205627,1040,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.2810896112788453
1,88,510,0.3165698377149214,0.24420938205060258,986,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.17879890987084876
1,88,510,0.3166912317513717,0.24347933226136592,991,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.7476299981669463,5,2,-0.1997220078861208
1,88,510,0.3166918139306992,0.2440017945599471,1626,-0.018561071292444713,4,0,1,0,0,0.2155158139394348,0.7476299981669463,5,2,0.779014021494937
1,88,510,0.31656558688939423,0.24424392439682602,1749,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.14625186851375896
1,88,510,0.31660294042182274,0.24414703285220937,1520,0.006252302517430213,4,1,1,0,0,1.3198031202353258,0.6157298178358851,5,2,0.50003938129131
1,88,510,0.3165979622338885,0.24416177935065508,1699,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.7476299981669463,5,2,0.7859883875000276
1,88,510,0.3166657429564591,0.24404730865713967,1306,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.15322623451884965
1,88,510,0.31650672238550975,0.24434742061392328,1771,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.2252946832381199
1,88,510,0.31660987038162774,0.24414575189097168,1329,-0.021662743018679077,4,0,1,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.31131186396757154
1,88,510,-1.546527173973634,-2.3488269147702097,201,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,88,510,-1.546527173973634,-2.3488269147702097,497,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,88,510,0.3167761833877462,0.24382614751978143,177,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3578076373348427
1,88,510,0.3165206442852713,0.24440266184017262,1306,-0.05267946028102274,4,0,1,0,0,-0.8887714923564561,-0.17567126415048354,3,4,-0.33920932798793424
1,88,510,0.3164727620855315,0.244299846985436,1329,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,-0.2416213543160143,3,4,-0.34385890532466135
1,88,510,0.31663443719163226,0.24416667607481835,201,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,-0.2416213543160143,3,4,-0.32061101864102576
1,88,513,0.31546146136662656,0.25678492374345613,828,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.1648501778606674
1,88,513,0.31543703105765736,0.2565092899565911,1329,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,-0.10972117398495276,2,0,-0.23459383791157415
1,88,513,-1.546527173973634,-2.3488269147702097,1773,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.3415341166562978
1,88,513,0.3154638754573746,0.25686185409636214,331,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.17414933253412165
1,88,513,0.31523610683938,0.25691779848856783,1329,-0.03406942992361654,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.3043374979624809
1,88,513,0.3154051004267836,0.25688919035426205,1699,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.19042285321266655
1,88,513,0.31549210199036637,0.25669507748564585,1288,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.18577327587593945
1,88,513,0.31545059675242065,0.25688115936324046,407,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2764400339421182
1,88,513,0.315177548859905,0.25664836691614884,1626,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.2810896112788453
1,88,513,0.31531843673943805,0.25702070237465285,1450,4.895906496148146e-05,4,1,0,0,0,1.3198031202353258,0.15407918667717,2,0,-0.35548284866647917
1,88,513,0.3154059011042343,0.2570625471084136,331,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.08812909651163923,2,0,-0.30666228663084444
1,88,513,0.31518114684390813,0.25671223328139786,986,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.26946566793702753
1,88,513,0.3154781188339565,0.2564390006154911,1514,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.2043715852228479
1,88,513,0.3152477962478276,0.2568788336463838,1723,-0.03406942992361654,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.2043715852228479
1,88,513,-1.546527173973634,-2.3488269147702097,1455,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.350833271329752
1,88,513,0.3154440972773296,0.2569276464458835,834,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.25086735859011905
1,88,513,0.3153006433712669,0.25694090121500135,559,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.027687646427217532
1,88,513,0.3154668442343085,0.25678102635075456,1334,-0.03406942992361654,4,0,1,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.26946566793702753
1,88,513,0.3154115999018746,0.2568996651649492,1306,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.32991017331448
1,88,513,0.3152573344385455,0.25685338703343025,1723,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.1113800384883056
1,88,513,0.315283206931598,0.2569194428430641,1699,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.022179006346108764,2,0,-0.26946566793702753
1,88,513,0.3154568883407759,0.25684795430421,360,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.2996879206257538
1,88,513,0.3150251162726685,0.25652175434537067,1329,-0.02786608647114781,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.31596144130429865
1,88,513,0.3154939273902538,0.2566933395573854,1065,-0.024764414744913445,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.31596144130429865
1,88,513,0.31548309412787556,0.256583658387022,865,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2415682039166648
1,88,513,0.3152879410576105,0.2566965646725579,1722,-0.04027277337608527,4,0,1,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.027687646427217532
1,88,513,0.31535960168946725,0.2563032005546454,1306,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.308987075299208
1,88,513,0.31537272604696104,0.256943145168375,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.3368845393195707
1,88,513,0.3154700951776938,0.2567661272271401,230,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.8135800883324771,5,2,-0.2369186265799377
1,88,513,0.3152010072622092,0.2564498842435948,766,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.7476299981669463,5,2,-0.2810896112788453
1,88,513,0.3154686033130216,0.2567938523158269,834,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.11370482715666916
1,88,513,0.3154910454337663,0.2567128356057246,828,-0.058882803733491466,4,0,1,0,0,-0.8887714923564561,0.6816799080014159,5,2,-0.013738914417036185
1,88,513,0.3153162710516341,0.25658866412916326,1306,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.15322623451884965
1,88,513,0.31531843673943805,0.25702070237465285,255,-0.03406942992361654,4,0,1,0,0,0.2155158139394348,0.6816799080014159,5,2,0.5488599433269448
1,88,513,0.3154672057450012,0.25678644091031194,992,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.8135800883324771,5,2,-0.19739721921775724
1,88,513,0.3154890871503624,0.25670184295964327,986,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.7476299981669463,5,2,0.023457704276780737
1,88,513,0.31548959360296663,0.25665923510003896,982,-0.06198447545972583,4,0,1,0,0,-0.8887714923564561,0.6816799080014159,5,2,-0.3182862299726622
1,88,513,0.3154396983747077,0.25694654289534563,230,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.22296989456975636
1,88,513,0.3153552703138594,0.2563667398659615,1242,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.7476299981669463,5,2,-0.1718245438657581
1,88,513,0.31544953802530945,0.2565173027779496,183,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.2206451059013928
1,88,513,0.3154855468054888,0.2567896932799789,886,-0.0557811320072571,4,0,1,0,0,-0.8887714923564561,0.6816799080014159,5,2,-0.22994426057484704
1,88,513,0.315257773364136,0.25681982766597206,1769,-0.06818781891219457,4,0,0,0,0,-0.8887714923564561,0.6816799080014159,5,2,-0.0951065178097607
1,88,513,-1.546527173973634,-2.3488269147702097,660,-0.03717110164985091,4,1,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.31596144130429865
1,88,513,0.31546271013404864,0.25681281508455883,588,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.05558511044758022
1,88,513,0.3154354321144346,0.25650953524704084,201,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.8135800883324771,5,2,-0.01606370308539974
1,88,513,0.31546792948988955,0.25683858784296215,233,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,0.24198783910295515
1,88,513,0.31527077231431816,0.25690587918967617,1749,-0.07128949063842893,4,0,0,0,0,-0.8887714923564561,0.6816799080014159,5,2,-0.060234687784307336
1,88,513,0.31547226086549773,0.256783188540645,828,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.6816799080014159,5,2,0.17921854505713908
1,88,513,0.3153617697889505,0.25672710787596725,1723,-0.024764414744913445,4,0,1,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.167174966529031
1,88,513,0.3153054377892563,0.25682073614911927,1262,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.2810896112788453
1,88,513,0.3154577131350175,0.2568502791125837,1329,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.7476299981669463,5,2,-0.09743130647812426
1,88,513,0.3154874279151627,0.2566665847287,58,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.03233722376394464
1,88,513,0.3151299374917242,0.255878675464783,186,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.25551693592684616
1,88,513,0.31538380915929054,0.25678109630395685,1323,-0.015459399566210346,4,0,1,1,0,0.2155158139394348,0.7476299981669463,5,2,-0.26946566793702753
1,88,513,0.3153195219950191,0.2570251630269058,560,0.0434723632322426,4,1,0,0,0,1.3198031202353258,0.6157298178358851,5,2,0.43959487591385754
1,88,513,0.3153704349518454,0.2569336606043183,1749,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.8135800883324771,5,2,0.15364586970513996
1,88,513,0.3154202650647696,0.2564959352543269,1306,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.1392775025086683
1,88,513,0.31464688540923635,0.26041281491938767,1306,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.6157298178358851,5,2,-0.308987075299208
1,88,513,0.3154903243417247,0.25671586993943624,497,-0.0557811320072571,4,0,1,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.30666228663084444
1,88,513,0.31541274303775335,0.25649217413409736,177,-0.06818781891219457,4,0,1,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.32991017331448
1,88,513,0.3154796237216953,0.25639814612836076,1275,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,88,513,0.3151949394776716,0.25569866861399393,1288,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,-1.7584734281232204,4,3,-0.3647820033399334
1,88,513,0.31526871032871384,0.25557526026327615,497,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,-1.7584734281232204,4,3,-0.3647820033399334
1,88,513,0.3154029347389796,0.25705928565391506,1474,-0.03717110164985091,4,1,1,0,0,0.2155158139394348,1.0114303588290694,1,5,0.33265459716913387
1,88,513,-1.546527173973634,-2.3488269147702097,233,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.8795301784980079,1,5,-0.11370482715666916
1,88,516,0.31236842604497905,0.2418470842113261,1306,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.2276194719064835
1,88,516,0.31235828879318056,0.24181755487510906,1306,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.2810896112788453
1,88,519,0.3140045602530004,0.2550936315567128,1306,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.2206451059013928
1,88,519,0.3139955769896361,0.2550884468433916,1306,-0.046476116828554,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2624913019319368
1,88,519,0.3139346505001473,0.25528531514139313,1749,-0.06818781891219457,4,0,0,0,0,-0.8887714923564561,0.9454802686635383,1,5,0.06995347764405188
1,88,521,0.3175577287474389,0.25459366602630584,1282,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.33920932798793424
1,88,521,0.3175574376577754,0.25459182180551704,1329,-0.046476116828554,4,0,1,0,0,-0.8887714923564561,0.3519294571737623,2,0,-0.30201270929411733
1,88,521,0.3178332343820941,0.2540834310024028,1655,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.28806397728393596
1,88,521,0.31776765359316994,0.2542867677004126,1559,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2903887659522995
1,88,521,-1.546527173973634,-2.3488269147702097,520,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.33920932798793424
1,88,521,0.3178222419488972,0.2541180714648062,1520,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.16252538919230386
1,88,521,0.3178149610897879,0.2539460501808809,1514,-0.021662743018679077,4,1,1,0,0,0.2155158139394348,-0.043771083819422005,2,0,0.08157742098586968
1,88,521,0.3177608405998,0.25375153485423074,1355,-0.012357727839975982,4,1,0,0,0,1.3198031202353258,0.48382963750482355,2,0,0.17456896772041197
1,88,521,0.3178714763770914,0.25416530350362965,1522,0.006252302517430213,4,0,1,0,0,1.3198031202353258,0.3519294571737623,2,0,0.04670559096041631
1,88,521,0.31777779952701346,0.25385442057065294,1502,0.018658989422367676,4,1,0,0,0,1.3198031202353258,0.3519294571737623,2,0,0.30010755581204407
1,88,521,0.3177537068531137,0.2538378861773734,1520,-0.024764414744913445,4,1,1,0,0,0.2155158139394348,0.6157298178358851,5,2,0.34660332917931524
1,88,521,0.31791867775983046,0.2543137950740421,424,-0.012357727839975982,4,0,1,0,0,1.3198031202353258,0.5497797276703543,5,2,-0.21832031723302925
1,88,521,0.3177773268379159,0.2537881648947262,1306,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.5497797276703543,5,2,0.004859394929872275
1,88,521,0.3178100919097477,0.2548961691107329,1723,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.6816799080014159,5,2,-0.2996879206257538
1,88,521,0.31782453545569206,0.25405965599844027,1765,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.5497797276703543,5,2,-0.2717904566053911
1,88,521,0.3178926967412197,0.2542339666598962,1531,0.024862332874836406,4,1,1,0,0,1.3198031202353258,0.6816799080014159,5,2,0.13039798302150438
1,88,521,0.31792862352431117,0.2543469637937469,1520,-0.003052712661272884,4,1,1,0,0,1.3198031202353258,0.6816799080014159,5,2,0.007184183598235833
1,88,521,0.3177564175803875,0.2539071216780226,1769,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.7476299981669463,5,2,0.33265459716913387
1,88,521,0.3177275039600288,0.2536259098046337,1334,0.006252302517430213,4,0,0,0,0,1.3198031202353258,0.7476299981669463,5,2,0.2117655864142289
1,88,521,0.3178517150787999,0.25483666346459044,828,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.6157298178358851,5,2,-0.1113800384883056
1,88,521,0.31777085871465294,0.25379883048687457,1329,-0.02786608647114781,4,1,0,0,0,0.2155158139394348,0.5497797276703543,5,2,-0.057909899115943776
1,88,521,0.3177578356476802,0.2538345157048972,772,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.8795301784980079,1,5,-0.1439270798453954
1,88,521,0.3177509310105056,0.25368132727661397,986,-0.0557811320072571,4,0,1,0,0,-0.8887714923564561,0.8795301784980079,1,5,0.31405628782222544
1,88,523,0.31517543864071945,0.2536571525400665,1728,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.08812909651163923,2,0,-0.27411524527375464
1,88,523,0.31509526960510714,0.253709653781144,1722,-0.058882803733491466,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.20669637389121145
1,88,523,0.3150287055746266,0.25439170568026404,1306,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.15090144585048607
1,88,523,0.31503291033708364,0.25377676252274584,1329,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.24621778125339194
1,88,523,0.3149825959590024,0.2536039426821342,1338,-0.00615438438750725,4,1,1,0,0,1.3198031202353258,0.3519294571737623,2,0,-0.0346620124323082
1,88,523,0.3152141774416053,0.25360555160578774,331,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,-0.043771083819422005,2,0,-0.31596144130429865
1,88,523,0.3149890954340935,0.2535900065506557,564,-0.046476116828554,4,0,1,0,0,-0.8887714923564561,-0.10972117398495276,2,0,-0.1997220078861208
1,88,523,0.3150215976329066,0.2546759527958478,549,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.1997220078861208
1,88,523,0.3149728455405264,0.25359635684785475,1329,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.08115778579957936
1,88,523,0.3150457433637458,0.2535105687842632,1373,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.22002927684270077,2,0,-0.27411524527375464
1,88,523,0.31513961845384314,0.25472602384450654,1626,-0.030967758197382175,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.2648160906003004
1,88,523,0.3150302652074805,0.2536862330856088,986,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2764400339421182
1,88,523,0.3150567632900836,0.25437053620596767,986,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.022179006346108764,2,0,-0.27411524527375464
1,88,523,0.3149002540005487,0.2535742625377145,1329,-0.030967758197382175,4,0,1,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.19507243054939366
1,88,523,0.31536879380423904,0.254837772722513,781,-0.06198447545972583,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.3415341166562978
1,88,523,0.3150138117682003,0.2533928239174854,1524,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.2903887659522995
1,88,523,0.3149760940722324,0.25359345878661516,1699,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.15407918667717,2,0,-0.2810896112788453
1,88,523,0.315143701667675,0.25416234275705285,1560,-0.046476116828554,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2810896112788453
1,88,523,0.31490292324694247,0.2538300632289929,975,-0.02786608647114781,4,1,1,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.05326032177921666
1,88,523,0.3150776016442473,0.25390362401790595,1306,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.2369186265799377
1,88,523,0.315066466198482,0.2535856903472235,1514,-0.03717110164985091,4,0,0,0,0,0.2155158139394348,0.15407918667717,2,0,-0.1555510231872132
1,88,523,0.3151647409147052,0.2543202053311289,1306,-0.043374445102319636,4,0,0,0,0,0.2155158139394348,0.3519294571737623,2,0,-0.2252946832381199
1,88,523,0.3149934292213803,0.25365668012882986,1699,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.022179006346108764,2,0,-0.25551693592684616
1,88,523,0.31519927326495867,0.25392616348478836,1306,-0.0557811320072571,4,0,0,0,0,-0.8887714923564561,0.48382963750482355,2,0,-0.2648160906003004
1,88,523,0.3150335161508659,0.2536345040552064,877,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,0.1838681223938662
1,88,523,0.31493521780018785,0.2535736075213654,1520,-0.00615438438750725,4,1,1,0,0,1.3198031202353258,-0.043771083819422005,2,0,-0.29271355462066306
1,88,523,0.3149410801096686,0.2535649742060173,1520,-0.030967758197382175,4,0,1,0,0,0.2155158139394348,-0.10972117398495276,2,0,-0.2764400339421182
1,88,523,0.3150584336190069,0.2537777627626907,868,-0.024764414744913445,4,1,0,0,0,0.2155158139394348,0.2859793670082315,2,0,-0.07883299713121579
1,88,523,0.3153435579944606,0.2547002047534628,1235,-0.0650861471859602,4,0,0,0,0,-0.8887714923564561,0.08812909651163923,2,0,-0.34385890532466135
1,88,523,0.3150940444721402,0.253733128985668,1712,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.20204679655448435
1,88,523,0.3151061028674853,0.2538356331391684,1329,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.48382963750482355,2,0,-0.09975609514648781
1,88,523,0.3150607010796677,0.254344662605935,1329,-0.04027277337608527,4,0,0,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.23459383791157415
1,88,523,0.31505701555171417,0.25356621337703034,1381,-0.03717110164985091,4,0,1,0,0,0.2155158139394348,0.2859793670082315,2,0,0.20944079774586533
1,88,523,0.3150194319451027,0.25338120078409976,1699,-0.046476116828554,4,0,1,0,0,-0.8887714923564561,0.2859793670082315,2,0,-0.1555510231872132
1,88,523,0.31501191160626174,0.2537705612167827,1520,-0.018561071292444713,4,1,0,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.16949975519739455
1,88,523,0.3150302652074805,0.2536862330856088,1348,-0.03406942992361654,4,0,1,0,0,0.2155158139394348,0.4178795473392928,2,0,-0.1485766571821225
1,88,523,0.3152047494646209,0.25394692777560113,1043,-0.03406942992361654,4,0,1,1,0,0.2155158139394348,0.48382963750482355,2,0,-0.2624913019319368
1,88,523,0.3150064305832416,0.2537183297951999,1699,-0.049577788554788366,4,0,0,0,0,-0.8887714923564561,0.22002927684270077,2,0,-0.30201270929411733
1,88,523,0.3150150981578156,0.25371331496822747,546,-0.02786608647114781,4,1,1,0,0,0.2155158139394348,0.022179006346108764,2,0,-0.20669637389121145
1,88,523,0.3150210323353327,0.2533737375950456,828,-0.049577788554788366,4,0,1,0,0,-0.8887714923564561,0.4178795473392928,2,0,-0.31131186396757154
1,88,523,0.3152461394243072,0.2538709004549433,815,0.012455645969898944,4,1,0,0,0,1.3198031202353258,0.3519294571737623,2,0,-0.29503834328902667
1,88,523,0.31505112743726715,0.25437050985995646,1329,-0.043374445102319636,4,0,1,0,0,0.2155158139394348,-0.10972117398495276,2,0,-0.2043715852228479
1,88,523,0.31510393717968105,0.25401389570231475,1809,-0.05267946028102274,4,0,0,0,0,-0.8887714923564561,-0.043771083819422005,2,0,-0.26946566793702753
